species,spawn_yr,origin,estimate,lower95ci,upper95ci,mean,sd
Chinook,2018,Hatchery Clip,29121.5,26969,31399,29103.949924981247,1106.395598481627
Chinook,2018,Hatchery No-Clip,3617,3255,3967,3622.80551387847,183.28360232605493
Chinook,2018,Natural,6998,6384,7605,7007.75056264066,310.82332991808687
Chinook,2018,Total,39757.5,36837,42594,39735.048199549885,1437.2108997123107
