species,spawn_yr,origin,estimate,lower95ci,upper95ci,mean,sd
Steelhead,2019,Hatchery Clip,40779,38425,42922,40728.0875843961,1117.559161175745
Steelhead,2019,Hatchery No-Clip,3860,3346,4451,3878.584958739685,287.21955354796256
Steelhead,2019,Natural,8686,7970,9507,8704.774756189046,391.7501932788361
Steelhead,2019,Total,53371.5,50617,56051,53312.1779819955,1338.35788242148
