species,spawn_yr,origin,estimate,lower95ci,upper95ci,mean,sd
Chinook,2014,Hatchery Clip,69828.5,63934,75376,69822.71192798199,2932.0019676124316
Chinook,2014,Hatchery No-Clip,9506,8625,10502,9513.222430607651,481.6809153969112
Chinook,2014,Natural,28824,26618,31021,28840.470367591897,1142.523588925328
Chinook,2014,Total,108229.5,100176,115965,108177.0521380345,4072.94807527886
